project_id,usage_start_time,service,sku,region,cost,credits,instance
proj-12,2024-11-26,Cloud Storage,sku-CLO-156,europe-west1,3.17,0.0,vm-analytics-1
proj-13,2024-11-26,BigQuery,sku-BIG-169,us-central1,40.94,0.0,vm-prod-1
proj-14,2024-11-26,Dataflow,sku-DAT-182,asia-south1,43.83,0.0,vm-dev-1
proj-15,2024-11-26,Cloud Run,sku-CLO-195,europe-west1,7.08,0.0,vm-batch-1
proj-16,2024-11-26,Compute Engine,sku-COM-208,us-central1,13.76,0.0,vm-analytics-1
proj-17,2024-11-26,Cloud Storage,sku-CLO-221,asia-south1,3.52,0.0,vm-prod-1
proj-18,2024-11-26,BigQuery,sku-BIG-234,europe-west1,39.13,0.0,vm-dev-1
proj-19,2024-11-26,Dataflow,sku-DAT-247,europe-west1,39.85,0.0,vm-batch-1
proj-20,2024-11-26,Cloud Run,sku-CLO-260,asia-south1,6.73,0.0,vm-analytics-1
proj-21,2024-11-26,Compute Engine,sku-COM-273,us-central1,13.67,0.0,vm-prod-1
proj-22,2024-11-26,Cloud Storage,sku-CLO-286,europe-west1,3.52,0.0,vm-dev-1
proj-23,2024-11-26,BigQuery,sku-BIG-299,asia-south1,41.83,0.0,vm-batch-1
proj-24,2024-11-26,Dataflow,sku-DAT-312,asia-south1,42.55,0.0,vm-analytics-1
proj-25,2024-11-26,Cloud Run,sku-CLO-325,europe-west1,6.27,0.0,vm-prod-1
proj-26,2024-11-26,Compute Engine,sku-COM-338,europe-west1,12.68,0.0,vm-dev-1
proj-27,2024-11-26,Cloud Storage,sku-CLO-351,asia-south1,3.13,0.0,vm-batch-1
proj-28,2024-11-26,BigQuery,sku-BIG-364,us-central1,44.15,0.0,vm-analytics-1
proj-29,2024-11-26,Dataflow,sku-DAT-377,us-central1,388.9,0.0,vm-prod-1
proj-30,2024-11-26,Cloud Run,sku-CLO-390,europe-west1,6.28,0.0,vm-dev-1
proj-1,2024-11-27,Compute Engine,sku-COM-13,europe-west1,14.01,0.0,vm-prod-1
proj-2,2024-11-27,Cloud Storage,sku-CLO-26,europe-west1,3.29,0.0,vm-dev-1
proj-3,2024-11-27,BigQuery,sku-BIG-39,asia-south1,41.05,0.0,vm-batch-1
proj-4,2024-11-27,Dataflow,sku-DAT-52,us-central1,42.68,0.0,vm-analytics-1
proj-5,2024-11-27,Cloud Run,sku-CLO-65,asia-south1,6.03,0.0,vm-prod-1
proj-6,2024-11-27,Compute Engine,sku-COM-78,europe-west1,13.94,0.0,vm-dev-1
proj-7,2024-11-27,Cloud Storage,sku-CLO-91,asia-south1,3.64,0.0,vm-batch-1
proj-8,2024-11-27,BigQuery,sku-BIG-104,us-central1,41.76,0.0,vm-analytics-1
proj-9,2024-11-27,Dataflow,sku-DAT-117,europe-west1,40.98,0.0,vm-prod-1
proj-10,2024-11-27,Cloud Run,sku-CLO-130,asia-south1,6.5,0.0,vm-dev-1
proj-11,2024-11-27,Compute Engine,sku-COM-143,asia-south1,13.31,0.0,vm-batch-1
proj-12,2024-11-27,Cloud Storage,sku-CLO-156,us-central1,3.54,0.0,vm-analytics-1
proj-13,2024-11-27,BigQuery,sku-BIG-169,europe-west1,42.16,0.0,vm-prod-1
proj-14,2024-11-27,Dataflow,sku-DAT-182,europe-west1,42.56,0.0,vm-dev-1
proj-15,2024-11-27,Cloud Run,sku-CLO-195,europe-west1,7.4,0.0,vm-batch-1
proj-16,2024-11-27,Compute Engine,sku-COM-208,europe-west1,12.98,0.0,vm-analytics-1
proj-17,2024-11-27,Cloud Storage,sku-CLO-221,asia-south1,3.51,0.0,vm-prod-1
proj-18,2024-11-27,BigQuery,sku-BIG-234,europe-west1,40.83,0.0,vm-dev-1
proj-19,2024-11-27,Dataflow,sku-DAT-247,asia-south1,43.24,0.0,vm-batch-1
proj-20,2024-11-27,Cloud Run,sku-CLO-260,europe-west1,6.38,0.0,vm-analytics-1
proj-21,2024-11-27,Compute Engine,sku-COM-273,europe-west1,11.69,0.0,vm-prod-1
proj-22,2024-11-27,Cloud Storage,sku-CLO-286,asia-south1,3.22,0.0,vm-dev-1
proj-23,2024-11-27,BigQuery,sku-BIG-299,us-central1,38.4,0.0,vm-batch-1
proj-24,2024-11-27,Dataflow,sku-DAT-312,europe-west1,43.72,0.0,vm-analytics-1
proj-25,2024-11-27,Cloud Run,sku-CLO-325,us-central1,8.11,0.0,vm-prod-1
proj-26,2024-11-27,Compute Engine,sku-COM-338,europe-west1,14.42,0.0,vm-dev-1
proj-27,2024-11-27,Cloud Storage,sku-CLO-351,us-central1,3.67,0.0,vm-batch-1
proj-28,2024-11-27,BigQuery,sku-BIG-364,us-central1,39.37,0.0,vm-analytics-1
proj-29,2024-11-27,Dataflow,sku-DAT-377,asia-south1,44.04,0.0,vm-prod-1
proj-30,2024-11-27,Cloud Run,sku-CLO-390,us-central1,6.23,0.0,vm-dev-1
proj-1,2024-11-28,Compute Engine,sku-COM-13,europe-west1,14.13,0.0,vm-prod-1
proj-2,2024-11-28,Cloud Storage,sku-CLO-26,asia-south1,3.53,0.0,vm-dev-1
proj-3,2024-11-28,BigQuery,sku-BIG-39,europe-west1,42.65,0.0,vm-batch-1
proj-4,2024-11-28,Dataflow,sku-DAT-52,asia-south1,44.43,0.0,vm-analytics-1
proj-5,2024-11-28,Cloud Run,sku-CLO-65,us-central1,6.32,0.0,vm-prod-1
proj-6,2024-11-28,Compute Engine,sku-COM-78,europe-west1,11.17,0.0,vm-dev-1
proj-7,2024-11-28,Cloud Storage,sku-CLO-91,us-central1,3.38,0.0,vm-batch-1
proj-8,2024-11-28,BigQuery,sku-BIG-104,us-central1,41.99,0.0,vm-analytics-1
proj-9,2024-11-28,Dataflow,sku-DAT-117,us-central1,44.88,0.0,vm-prod-1
proj-10,2024-11-28,Cloud Run,sku-CLO-130,asia-south1,8.17,0.0,vm-dev-1
proj-11,2024-11-28,Compute Engine,sku-COM-143,us-central1,14.08,0.0,vm-batch-1
proj-12,2024-11-28,Cloud Storage,sku-CLO-156,asia-south1,3.3,0.0,vm-analytics-1
proj-13,2024-11-28,BigQuery,sku-BIG-169,asia-south1,40.99,0.0,vm-prod-1
proj-14,2024-11-28,Dataflow,sku-DAT-182,us-central1,43.02,0.0,vm-dev-1
proj-15,2024-11-28,Cloud Run,sku-CLO-195,asia-south1,6.95,0.0,vm-batch-1
proj-16,2024-11-28,Compute Engine,sku-COM-208,asia-south1,14.21,0.0,vm-analytics-1
proj-17,2024-11-28,Cloud Storage,sku-CLO-221,europe-west1,3.46,0.0,vm-prod-1
proj-18,2024-11-28,BigQuery,sku-BIG-234,us-central1,40.0,0.0,vm-dev-1
proj-19,2024-11-28,Dataflow,sku-DAT-247,us-central1,40.46,0.0,vm-batch-1
proj-20,2024-11-28,Cloud Run,sku-CLO-260,europe-west1,6.77,0.0,vm-analytics-1
proj-21,2024-11-28,Compute Engine,sku-COM-273,asia-south1,12.21,0.0,vm-prod-1
proj-22,2024-11-28,Cloud Storage,sku-CLO-286,asia-south1,3.57,0.0,vm-dev-1
proj-23,2024-11-28,BigQuery,sku-BIG-299,asia-south1,39.68,0.0,vm-batch-1
proj-24,2024-11-28,Dataflow,sku-DAT-312,us-central1,45.95,0.0,vm-analytics-1
proj-25,2024-11-28,Cloud Run,sku-CLO-325,asia-south1,7.42,0.0,vm-prod-1
proj-26,2024-11-28,Compute Engine,sku-COM-338,asia-south1,12.3,0.0,vm-dev-1
proj-27,2024-11-28,Cloud Storage,sku-CLO-351,asia-south1,3.28,0.0,vm-batch-1
proj-28,2024-11-28,BigQuery,sku-BIG-364,europe-west1,41.41,0.0,vm-analytics-1
proj-29,2024-11-28,Dataflow,sku-DAT-377,us-central1,46.1,0.0,vm-prod-1
proj-30,2024-11-28,Cloud Run,sku-CLO-390,asia-south1,7.32,0.0,vm-dev-1
proj-1,2024-11-29,Compute Engine,sku-COM-13,asia-south1,14.42,0.0,vm-prod-1
proj-2,2024-11-29,Cloud Storage,sku-CLO-26,europe-west1,3.83,0.0,vm-dev-1
proj-3,2024-11-29,BigQuery,sku-BIG-39,us-central1,40.43,0.0,vm-batch-1
proj-4,2024-11-29,Dataflow,sku-DAT-52,asia-south1,41.44,0.0,vm-analytics-1
proj-5,2024-11-29,Cloud Run,sku-CLO-65,asia-south1,6.64,0.0,vm-prod-1
proj-6,2024-11-29,Compute Engine,sku-COM-78,asia-south1,14.56,0.0,vm-dev-1
proj-7,2024-11-29,Cloud Storage,sku-CLO-91,us-central1,3.45,0.0,vm-batch-1
proj-8,2024-11-29,BigQuery,sku-BIG-104,europe-west1,40.57,0.0,vm-analytics-1
proj-9,2024-11-29,Dataflow,sku-DAT-117,us-central1,42.2,0.0,vm-prod-1
proj-10,2024-11-29,Cloud Run,sku-CLO-130,europe-west1,8.04,0.0,vm-dev-1
proj-11,2024-11-29,Compute Engine,sku-COM-143,asia-south1,13.85,0.0,vm-batch-1
proj-12,2024-11-29,Cloud Storage,sku-CLO-156,europe-west1,3.52,0.0,vm-analytics-1
proj-13,2024-11-29,BigQuery,sku-BIG-169,europe-west1,39.47,0.0,vm-prod-1
proj-14,2024-11-29,Dataflow,sku-DAT-182,us-central1,41.7,0.0,vm-dev-1
proj-15,2024-11-29,Cloud Run,sku-CLO-195,us-central1,7.24,0.0,vm-batch-1
proj-16,2024-11-29,Compute Engine,sku-COM-208,us-central1,13.62,0.0,vm-analytics-1
proj-17,2024-11-29,Cloud Storage,sku-CLO-221,europe-west1,3.38,0.0,vm-prod-1
proj-18,2024-11-29,BigQuery,sku-BIG-234,us-central1,40.43,0.0,vm-dev-1
proj-19,2024-11-29,Dataflow,sku-DAT-247,asia-south1,43.8,0.0,vm-batch-1
proj-20,2024-11-29,Cloud Run,sku-CLO-260,asia-south1,6.77,0.0,vm-analytics-1
proj-21,2024-11-29,Compute Engine,sku-COM-273,asia-south1,14.81,0.0,vm-prod-1
proj-22,2024-11-29,Cloud Storage,sku-CLO-286,us-central1,3.47,0.0,vm-dev-1
proj-23,2024-11-29,BigQuery,sku-BIG-299,asia-south1,41.79,0.0,vm-batch-1
proj-24,2024-11-29,Dataflow,sku-DAT-312,asia-south1,42.53,0.0,vm-analytics-1
proj-25,2024-11-29,Cloud Run,sku-CLO-325,us-central1,6.9,0.0,vm-prod-1
proj-26,2024-11-29,Compute Engine,sku-COM-338,asia-south1,13.23,0.0,vm-dev-1
proj-27,2024-11-29,Cloud Storage,sku-CLO-351,asia-south1,3.49,0.0,vm-batch-1
proj-28,2024-11-29,BigQuery,sku-BIG-364,us-central1,41.98,0.0,vm-analytics-1
proj-29,2024-11-29,Dataflow,sku-DAT-377,asia-south1,43.5,0.0,vm-prod-1
proj-30,2024-11-29,Cloud Run,sku-CLO-390,us-central1,6.34,0.0,vm-dev-1
proj-1,2024-11-30,Compute Engine,sku-COM-13,europe-west1,12.57,0.0,vm-prod-1
proj-2,2024-11-30,Cloud Storage,sku-CLO-26,europe-west1,2.85,0.0,vm-dev-1
proj-3,2024-11-30,BigQuery,sku-BIG-39,us-central1,34.19,0.0,vm-batch-1
proj-4,2024-11-30,Dataflow,sku-DAT-52,europe-west1,36.42,0.0,vm-analytics-1
proj-5,2024-11-30,Cloud Run,sku-CLO-65,asia-south1,6.57,0.0,vm-prod-1
proj-6,2024-11-30,Compute Engine,sku-COM-78,asia-south1,10.85,0.0,vm-dev-1
proj-7,2024-11-30,Cloud Storage,sku-CLO-91,us-central1,2.93,0.0,vm-batch-1
proj-8,2024-11-30,BigQuery,sku-BIG-104,europe-west1,38.66,0.0,vm-analytics-1
proj-9,2024-11-30,Dataflow,sku-DAT-117,europe-west1,38.01,0.0,vm-prod-1
proj-10,2024-11-30,Cloud Run,sku-CLO-130,europe-west1,6.08,0.0,vm-dev-1
proj-11,2024-11-30,Compute Engine,sku-COM-143,asia-south1,13.26,0.0,vm-batch-1
proj-12,2024-11-30,Cloud Storage,sku-CLO-156,us-central1,3.12,0.0,vm-analytics-1
proj-13,2024-11-30,BigQuery,sku-BIG-169,asia-south1,35.06,0.0,vm-prod-1
proj-14,2024-11-30,Dataflow,sku-DAT-182,us-central1,37.14,0.0,vm-dev-1
proj-15,2024-11-30,Cloud Run,sku-CLO-195,us-central1,6.37,0.0,vm-batch-1
proj-16,2024-11-30,Compute Engine,sku-COM-208,asia-south1,11.98,0.0,vm-analytics-1
proj-17,2024-11-30,Cloud Storage,sku-CLO-221,us-central1,2.87,0.0,vm-prod-1
proj-18,2024-11-30,BigQuery,sku-BIG-234,asia-south1,37.12,0.0,vm-dev-1
proj-19,2024-11-30,Dataflow,sku-DAT-247,europe-west1,36.03,0.0,vm-batch-1
proj-20,2024-11-30,Cloud Run,sku-CLO-260,europe-west1,5.05,18.92,vm-analytics-1
proj-21,2024-11-30,Compute Engine,sku-COM-273,us-central1,10.63,0.0,vm-prod-1
proj-22,2024-11-30,Cloud Storage,sku-CLO-286,us-central1,2.87,0.0,vm-dev-1
proj-23,2024-11-30,BigQuery,sku-BIG-299,us-central1,33.23,0.0,vm-batch-1
proj-24,2024-11-30,Dataflow,sku-DAT-312,asia-south1,38.5,0.0,vm-analytics-1
proj-25,2024-11-30,Cloud Run,sku-CLO-325,asia-south1,6.04,0.0,vm-prod-1
proj-26,2024-11-30,Compute Engine,sku-COM-338,europe-west1,11.62,21.42,vm-dev-1
proj-27,2024-11-30,Cloud Storage,sku-CLO-351,europe-west1,3.06,0.0,vm-batch-1
proj-28,2024-11-30,BigQuery,sku-BIG-364,europe-west1,33.76,0.0,vm-analytics-1
proj-29,2024-11-30,Dataflow,sku-DAT-377,europe-west1,37.7,0.0,vm-prod-1
proj-30,2024-11-30,Cloud Run,sku-CLO-390,europe-west1,5.64,0.0,vm-dev-1
proj-1,2024-12-01,Compute Engine,sku-COM-13,europe-west1,12.4,0.0,vm-prod-1
proj-2,2024-12-01,Cloud Storage,sku-CLO-26,europe-west1,2.81,0.0,vm-dev-1
proj-3,2024-12-01,BigQuery,sku-BIG-39,europe-west1,35.0,0.0,vm-batch-1
proj-4,2024-12-01,Dataflow,sku-DAT-52,asia-south1,38.14,0.0,vm-analytics-1
proj-5,2024-12-01,Cloud Run,sku-CLO-65,asia-south1,7.28,0.0,vm-prod-1
proj-6,2024-12-01,Compute Engine,sku-COM-78,europe-west1,11.44,0.0,vm-dev-1
proj-7,2024-12-01,Cloud Storage,sku-CLO-91,asia-south1,3.05,0.0,vm-batch-1
proj-8,2024-12-01,BigQuery,sku-BIG-104,us-central1,35.92,0.0,vm-analytics-1
proj-9,2024-12-01,Dataflow,sku-DAT-117,us-central1,37.77,0.0,vm-prod-1
proj-10,2024-12-01,Cloud Run,sku-CLO-130,asia-south1,93.9,0.0,vm-dev-1
proj-11,2024-12-01,Compute Engine,sku-COM-143,us-central1,11.51,0.0,vm-batch-1
proj-12,2024-12-01,Cloud Storage,sku-CLO-156,europe-west1,2.8,0.0,vm-analytics-1
proj-13,2024-12-01,BigQuery,sku-BIG-169,asia-south1,37.91,0.0,vm-prod-1
proj-14,2024-12-01,Dataflow,sku-DAT-182,europe-west1,37.26,0.0,vm-dev-1
proj-15,2024-12-01,Cloud Run,sku-CLO-195,us-central1,5.61,0.0,vm-batch-1
proj-16,2024-12-01,Compute Engine,sku-COM-208,asia-south1,11.96,0.0,vm-analytics-1
proj-17,2024-12-01,Cloud Storage,sku-CLO-221,europe-west1,3.1,0.0,vm-prod-1
proj-18,2024-12-01,BigQuery,sku-BIG-234,europe-west1,35.5,0.0,vm-dev-1
proj-19,2024-12-01,Dataflow,sku-DAT-247,us-central1,39.18,0.0,vm-batch-1
proj-20,2024-12-01,Cloud Run,sku-CLO-260,us-central1,6.33,0.0,vm-analytics-1
proj-21,2024-12-01,Compute Engine,sku-COM-273,europe-west1,12.04,0.0,vm-prod-1
proj-22,2024-12-01,Cloud Storage,sku-CLO-286,asia-south1,3.08,0.0,vm-dev-1
proj-23,2024-12-01,BigQuery,sku-BIG-299,us-central1,39.04,0.0,vm-batch-1
proj-24,2024-12-01,Dataflow,sku-DAT-312,us-central1,383.03,0.0,vm-analytics-1
proj-25,2024-12-01,Cloud Run,sku-CLO-325,europe-west1,5.36,0.0,vm-prod-1
proj-26,2024-12-01,Compute Engine,sku-COM-338,europe-west1,11.65,0.0,vm-dev-1
proj-27,2024-12-01,Cloud Storage,sku-CLO-351,us-central1,3.08,0.0,vm-batch-1
proj-28,2024-12-01,BigQuery,sku-BIG-364,europe-west1,35.75,0.0,vm-analytics-1
proj-29,2024-12-01,Dataflow,sku-DAT-377,asia-south1,36.6,0.0,vm-prod-1
proj-30,2024-12-01,Cloud Run,sku-CLO-390,europe-west1,5.81,0.0,vm-dev-1
proj-1,2024-12-02,Compute Engine,sku-COM-13,asia-south1,13.67,0.0,vm-prod-1
proj-2,2024-12-02,Cloud Storage,sku-CLO-26,us-central1,3.44,0.0,vm-dev-1
proj-3,2024-12-02,BigQuery,sku-BIG-39,europe-west1,41.73,0.0,vm-batch-1
proj-4,2024-12-02,Dataflow,sku-DAT-52,europe-west1,42.08,0.0,vm-analytics-1
proj-5,2024-12-02,Cloud Run,sku-CLO-65,us-central1,6.77,0.0,vm-prod-1
proj-6,2024-12-02,Compute Engine,sku-COM-78,asia-south1,14.26,0.0,vm-dev-1
proj-7,2024-12-02,Cloud Storage,sku-CLO-91,europe-west1,3.33,0.0,vm-batch-1
proj-8,2024-12-02,BigQuery,sku-BIG-104,europe-west1,43.66,0.0,vm-analytics-1
proj-9,2024-12-02,Dataflow,sku-DAT-117,asia-south1,42.48,0.0,vm-prod-1
proj-10,2024-12-02,Cloud Run,sku-CLO-130,us-central1,7.14,0.0,vm-dev-1
proj-11,2024-12-02,Compute Engine,sku-COM-143,europe-west1,14.12,0.0,vm-batch-1
proj-12,2024-12-02,Cloud Storage,sku-CLO-156,asia-south1,3.59,0.0,vm-analytics-1
proj-13,2024-12-02,BigQuery,sku-BIG-169,asia-south1,44.19,0.0,vm-prod-1
proj-14,2024-12-02,Dataflow,sku-DAT-182,asia-south1,43.85,0.0,vm-dev-1
proj-15,2024-12-02,Cloud Run,sku-CLO-195,asia-south1,7.0,0.0,vm-batch-1
proj-16,2024-12-02,Compute Engine,sku-COM-208,asia-south1,12.77,0.0,vm-analytics-1
proj-17,2024-12-02,Cloud Storage,sku-CLO-221,europe-west1,3.55,0.0,vm-prod-1
proj-18,2024-12-02,BigQuery,sku-BIG-234,asia-south1,41.34,0.0,vm-dev-1
proj-19,2024-12-02,Dataflow,sku-DAT-247,asia-south1,43.81,0.0,vm-batch-1
proj-20,2024-12-02,Cloud Run,sku-CLO-260,europe-west1,8.15,0.0,vm-analytics-1
proj-21,2024-12-02,Compute Engine,sku-COM-273,europe-west1,13.12,0.0,vm-prod-1
proj-22,2024-12-02,Cloud Storage,sku-CLO-286,asia-south1,3.68,0.0,vm-dev-1
proj-23,2024-12-02,BigQuery,sku-BIG-299,europe-west1,39.02,0.0,vm-batch-1
proj-24,2024-12-02,Dataflow,sku-DAT-312,asia-south1,44.35,0.0,vm-analytics-1
proj-25,2024-12-02,Cloud Run,sku-CLO-325,europe-west1,8.22,0.0,vm-prod-1
proj-26,2024-12-02,Compute Engine,sku-COM-338,us-central1,13.26,0.0,vm-dev-1
proj-27,2024-12-02,Cloud Storage,sku-CLO-351,europe-west1,3.44,0.0,vm-batch-1
proj-28,2024-12-02,BigQuery,sku-BIG-364,europe-west1,41.28,0.0,vm-analytics-1
proj-29,2024-12-02,Dataflow,sku-DAT-377,asia-south1,41.79,0.0,vm-prod-1
proj-30,2024-12-02,Cloud Run,sku-CLO-390,europe-west1,6.16,0.0,vm-dev-1
proj-1,2024-12-03,Compute Engine,sku-COM-13,asia-south1,14.17,0.0,vm-prod-1
proj-2,2024-12-03,Cloud Storage,sku-CLO-26,us-central1,3.47,0.0,vm-dev-1
proj-3,2024-12-03,BigQuery,sku-BIG-39,europe-west1,39.13,0.0,vm-batch-1
proj-4,2024-12-03,Dataflow,sku-DAT-52,asia-south1,44.32,0.0,vm-analytics-1
proj-5,2024-12-03,Cloud Run,sku-CLO-65,us-central1,6.58,0.0,vm-prod-1
proj-6,2024-12-03,Compute Engine,sku-COM-78,us-central1,14.65,0.0,vm-dev-1
proj-7,2024-12-03,Cloud Storage,sku-CLO-91,asia-south1,3.59,0.0,vm-batch-1
proj-8,2024-12-03,BigQuery,sku-BIG-104,us-central1,41.25,0.0,vm-analytics-1
proj-9,2024-12-03,Dataflow,sku-DAT-117,us-central1,46.87,0.0,vm-prod-1
proj-10,2024-12-03,Cloud Run,sku-CLO-130,us-central1,7.48,0.0,vm-dev-1
proj-11,2024-12-03,Compute Engine,sku-COM-143,asia-south1,13.86,0.0,vm-batch-1
proj-12,2024-12-03,Cloud Storage,sku-CLO-156,europe-west1,3.61,0.0,vm-analytics-1
proj-13,2024-12-03,BigQuery,sku-BIG-169,europe-west1,44.79,0.0,vm-prod-1
proj-14,2024-12-03,Dataflow,sku-DAT-182,asia-south1,42.65,0.0,vm-dev-1
proj-15,2024-12-03,Cloud Run,sku-CLO-195,europe-west1,7.18,0.0,vm-batch-1
proj-16,2024-12-03,Compute Engine,sku-COM-208,europe-west1,12.97,0.0,vm-analytics-1
proj-17,2024-12-03,Cloud Storage,sku-CLO-221,asia-south1,3.73,0.0,vm-prod-1
proj-18,2024-12-03,BigQuery,sku-BIG-234,europe-west1,42.04,0.0,vm-dev-1
proj-19,2024-12-03,Dataflow,sku-DAT-247,us-central1,43.41,0.0,vm-batch-1
proj-20,2024-12-03,Cloud Run,sku-CLO-260,us-central1,7.0,0.0,vm-analytics-1
proj-21,2024-12-03,Compute Engine,sku-COM-273,us-central1,14.66,0.0,vm-prod-1
proj-22,2024-12-03,Cloud Storage,sku-CLO-286,asia-south1,3.37,0.0,vm-dev-1
proj-23,2024-12-03,BigQuery,sku-BIG-299,europe-west1,41.53,0.0,vm-batch-1
proj-24,2024-12-03,Dataflow,sku-DAT-312,us-central1,45.25,0.0,vm-analytics-1
proj-25,2024-12-03,Cloud Run,sku-CLO-325,asia-south1,7.15,0.0,vm-prod-1
proj-26,2024-12-03,Compute Engine,sku-COM-338,europe-west1,12.66,0.0,vm-dev-1
proj-27,2024-12-03,Cloud Storage,sku-CLO-351,us-central1,3.39,0.0,vm-batch-1
proj-28,2024-12-03,BigQuery,sku-BIG-364,europe-west1,44.32,0.0,vm-analytics-1
proj-29,2024-12-03,Dataflow,sku-DAT-377,us-central1,45.37,0.0,vm-prod-1
proj-30,2024-12-03,Cloud Run,sku-CLO-390,europe-west1,6.03,0.0,vm-dev-1
proj-1,2024-12-04,Compute Engine,sku-COM-13,us-central1,14.12,0.0,vm-prod-1
proj-2,2024-12-04,Cloud Storage,sku-CLO-26,europe-west1,3.65,0.0,vm-dev-1
proj-3,2024-12-04,BigQuery,sku-BIG-39,europe-west1,46.55,0.0,vm-batch-1
proj-4,2024-12-04,Dataflow,sku-DAT-52,us-central1,45.57,0.0,vm-analytics-1
proj-5,2024-12-04,Cloud Run,sku-CLO-65,europe-west1,7.58,0.0,vm-prod-1
proj-6,2024-12-04,Compute Engine,sku-COM-78,asia-south1,13.84,0.0,vm-dev-1
proj-7,2024-12-04,Cloud Storage,sku-CLO-91,us-central1,3.47,0.0,vm-batch-1
proj-8,2024-12-04,BigQuery,sku-BIG-104,asia-south1,43.41,0.0,vm-analytics-1
proj-9,2024-12-04,Dataflow,sku-DAT-117,us-central1,45.11,0.0,vm-prod-1
proj-10,2024-12-04,Cloud Run,sku-CLO-130,asia-south1,7.55,0.0,vm-dev-1
proj-11,2024-12-04,Compute Engine,sku-COM-143,europe-west1,13.16,0.0,vm-batch-1
proj-12,2024-12-04,Cloud Storage,sku-CLO-156,asia-south1,3.48,0.0,vm-analytics-1
proj-13,2024-12-04,BigQuery,sku-BIG-169,asia-south1,41.62,0.0,vm-prod-1
proj-14,2024-12-04,Dataflow,sku-DAT-182,asia-south1,45.33,0.0,vm-dev-1
proj-15,2024-12-04,Cloud Run,sku-CLO-195,europe-west1,6.49,0.0,vm-batch-1
proj-16,2024-12-04,Compute Engine,sku-COM-208,asia-south1,15.11,0.0,vm-analytics-1
proj-17,2024-12-04,Cloud Storage,sku-CLO-221,us-central1,3.39,0.0,vm-prod-1
proj-18,2024-12-04,BigQuery,sku-BIG-234,asia-south1,41.2,0.0,vm-dev-1
proj-19,2024-12-04,Dataflow,sku-DAT-247,asia-south1,46.1,0.0,vm-batch-1
proj-20,2024-12-04,Cloud Run,sku-CLO-260,europe-west1,7.86,0.0,vm-analytics-1
proj-21,2024-12-04,Compute Engine,sku-COM-273,us-central1,13.37,0.0,vm-prod-1
proj-22,2024-12-04,Cloud Storage,sku-CLO-286,europe-west1,3.26,0.0,vm-dev-1
proj-23,2024-12-04,BigQuery,sku-BIG-299,us-central1,43.73,0.0,vm-batch-1
proj-24,2024-12-04,Dataflow,sku-DAT-312,us-central1,46.0,0.0,vm-analytics-1
proj-25,2024-12-04,Cloud Run,sku-CLO-325,asia-south1,7.92,0.0,vm-prod-1
proj-26,2024-12-04,Compute Engine,sku-COM-338,asia-south1,13.7,0.0,vm-dev-1
proj-27,2024-12-04,Cloud Storage,sku-CLO-351,us-central1,3.41,0.0,vm-batch-1
proj-28,2024-12-04,BigQuery,sku-BIG-364,europe-west1,43.24,0.0,vm-analytics-1
proj-29,2024-12-04,Dataflow,sku-DAT-377,europe-west1,44.04,0.0,vm-prod-1
proj-30,2024-12-04,Cloud Run,sku-CLO-390,asia-south1,6.93,0.0,vm-dev-1
proj-1,2024-12-05,Compute Engine,sku-COM-13,europe-west1,14.95,0.0,vm-prod-1
proj-2,2024-12-05,Cloud Storage,sku-CLO-26,us-central1,3.36,0.0,vm-dev-1
proj-3,2024-12-05,BigQuery,sku-BIG-39,europe-west1,44.16,0.0,vm-batch-1
proj-4,2024-12-05,Dataflow,sku-DAT-52,us-central1,45.38,0.0,vm-analytics-1
proj-5,2024-12-05,Cloud Run,sku-CLO-65,us-central1,6.52,0.0,vm-prod-1
proj-6,2024-12-05,Compute Engine,sku-COM-78,asia-south1,14.28,0.0,vm-dev-1
proj-7,2024-12-05,Cloud Storage,sku-CLO-91,europe-west1,3.29,0.0,vm-batch-1
proj-8,2024-12-05,BigQuery,sku-BIG-104,europe-west1,42.8,0.0,vm-analytics-1
proj-9,2024-12-05,Dataflow,sku-DAT-117,us-central1,45.77,0.0,vm-prod-1
proj-10,2024-12-05,Cloud Run,sku-CLO-130,us-central1,7.49,0.0,vm-dev-1
proj-11,2024-12-05,Compute Engine,sku-COM-143,europe-west1,13.32,0.0,vm-batch-1
proj-12,2024-12-05,Cloud Storage,sku-CLO-156,asia-south1,3.47,0.0,vm-analytics-1
proj-13,2024-12-05,BigQuery,sku-BIG-169,europe-west1,41.56,0.0,vm-prod-1
proj-14,2024-12-05,Dataflow,sku-DAT-182,asia-south1,43.83,0.0,vm-dev-1
proj-15,2024-12-05,Cloud Run,sku-CLO-195,us-central1,7.21,0.0,vm-batch-1
proj-16,2024-12-05,Compute Engine,sku-COM-208,europe-west1,15.37,0.0,vm-analytics-1
proj-17,2024-12-05,Cloud Storage,sku-CLO-221,asia-south1,3.57,0.0,vm-prod-1
proj-18,2024-12-05,BigQuery,sku-BIG-234,europe-west1,42.47,0.0,vm-dev-1
proj-19,2024-12-05,Dataflow,sku-DAT-247,asia-south1,47.1,0.0,vm-batch-1
proj-20,2024-12-05,Cloud Run,sku-CLO-260,us-central1,6.49,0.0,vm-analytics-1
proj-21,2024-12-05,Compute Engine,sku-COM-273,asia-south1,13.55,0.0,vm-prod-1
proj-22,2024-12-05,Cloud Storage,sku-CLO-286,asia-south1,3.48,0.0,vm-dev-1
proj-23,2024-12-05,BigQuery,sku-BIG-299,europe-west1,42.91,0.0,vm-batch-1
